EventType,Time,AccountId,X,Y,IsGame
LogPlayerPosition,1538167033813,account.69bcbb0ff4c64c98800dbe499bf2b1ec,494500.2,636082.4,0.0
LogPlayerPosition,1538167033813,account.a418112c51d34450b189f9ca779953cb,490301.03,633926.75,0.0
LogPlayerPosition,1538167033814,account.419060edb97d4a9583b79d92766c57be,790953.8,341618.3,0.0
LogPlayerPosition,1538167033814,account.be41d13162134b1693ec0c23f9da9613,790774.06,341254.9,0.0
LogPlayerPosition,1538167033950,account.506a4eeb4ff1417e85c0d08f1341e4b3,486438.03,631787.1,0.0
LogPlayerPosition,1538167034051,account.f95a0a438f96409f91d4d8926fce3e8a,790171.9,343203.06,0.0
LogPlayerPosition,1538167034051,account.94f78b2eacbc4d009fba8c49d2c929ae,83092.234,730534.0,0.0
LogPlayerPosition,1538167034051,account.824598622caf42919708c2cfca52dd47,788945.75,341552.6,0.0
LogPlayerPosition,1538167034052,account.8f30456d318d403b91a1ec5d2ea38af9,489928.38,633708.75,0.0
LogPlayerPosition,1538167034131,account.4740215882574372b5c46c60f1fdfb6d,490272.47,633744.75,0.0
LogPlayerPosition,1538167034131,account.16a6d4d31378404fbfe6f9d243dd76f3,490904.03,633723.25,0.0
LogPlayerPosition,1538167034131,account.9659e3fef0ee43369b080e632fd8e156,790232.94,341439.06,0.0
LogPlayerPosition,1538167034131,account.a640ce3e8fec4cd6b9920a34b274ebe3,790399.0,341324.62,0.0
LogPlayerPosition,1538167034132,account.2c0efbc50b5c4d6890345f7af6619a98,490585.47,633988.3,0.0
LogPlayerPosition,1538167034132,account.3ca8555dfb5841e395d59fb8c08719c4,789682.1,341449.0,0.0
LogPlayerPosition,1538167034132,account.5fe330091cc24fefb6d66163992e26c4,81805.33,731988.6,0.0
LogPlayerPosition,1538167034132,account.7cb3982256fc4c6ba9f758ae22cc6b9c,790445.5,341505.4,0.0
LogPlayerPosition,1538167034132,account.3ddc2017cb1b480a9e5e3df07f9818ee,791170.7,340666.9,0.0
LogPlayerPosition,1538167034133,account.3a89e13dfda54bcb895726595a07ca03,83702.3,733226.94,0.0
LogPlayerPosition,1538167034133,account.b7a12bf8f452474c8e47d4add686f20a,490551.9,633518.0,0.0
LogPlayerPosition,1538167034133,account.06b961b64b60474f9ae43dc168a0e669,789830.94,341094.94,0.0
LogPlayerPosition,1538167034133,account.58bae4eac7344212bdae3c03f6688908,489976.62,633774.44,0.0
LogPlayerPosition,1538167034225,account.576da86a9cfb472a8691f1bed1ea9599,491088.06,634089.9,0.0
LogPlayerPosition,1538167034316,account.dd417a650fb44edda8df424faf96c95c,791153.7,342052.9,0.0
LogPlayerPosition,1538167034396,account.c525d5d0f6374731895539148d574bf1,490785.1,633779.4,0.0
LogPlayerLogin,1538167034467,account.662c2261f83c48f5875e3164fa6433d4,0.0,0.0,0.0
LogPlayerCreate,1538167034485,account.662c2261f83c48f5875e3164fa6433d4,490371.4,634017.0,0.0
LogPlayerPosition,1538167034503,account.72bb9b59202c40cbb37ef820f434a330,489696.16,634152.56,0.0
LogPlayerPosition,1538167034503,account.7980f71efa0a4d2391f941720ace4326,84218.234,732188.44,0.0
LogPlayerPosition,1538167034503,account.7d6e1c91a0234114ac1a55071430fc0d,790211.56,341606.47,0.0
LogPlayerPosition,1538167034503,account.823788e851224330b59b44a27da95662,491288.1,633168.1,0.0
LogPlayerPosition,1538167034503,account.a0692029650b42e18edf5c7d1ef21ccb,491233.9,633544.44,0.0
LogPlayerPosition,1538167034504,account.b98ff2e52c124950921b776688ed4de0,490766.94,634480.75,0.0
LogPlayerPosition,1538167034504,account.c2b7983759914ea9bafb440735bc8102,83276.68,733145.56,0.0
LogPlayerPosition,1538167034504,account.6592d11f6ea541f4ae7d50fddb1ebfba,83663.734,733156.7,0.0
LogPlayerPosition,1538167034504,account.b52b3740bcc44aa8abd6208c1d4adfc6,82887.5,730947.25,0.0
LogPlayerPosition,1538167034504,account.0c01655d1e2c4b908a1c4d3f55aad29c,491127.78,633383.75,0.0
LogPlayerPosition,1538167034504,account.c063f69c171b4de2b8d4bd405d7c7d4b,490769.22,634400.7,0.0
LogPlayerPosition,1538167034505,account.19c4e68e8ba648d5808425807ebb569b,85046.266,732240.8,0.0
LogPlayerPosition,1538167034505,account.62624a34db2f4d7993c2da613193697a,82289.47,729780.94,0.0
LogPlayerPosition,1538167034627,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,790119.44,341028.0,0.0
LogPlayerPosition,1538167034627,account.e555508426c747b08ea1fa291d4efbfc,791360.4,340775.28,0.0
LogPlayerPosition,1538167034719,account.f3b1dcecd0cb490593787887acfefe2e,791411.0,341248.3,0.0
LogPlayerPosition,1538167034720,account.2be5a15797ea4903b28e65cc6b2b9ee3,790681.1,342042.47,0.0
LogPlayerPosition,1538167034720,account.fb117c5911cd499ab39ba42843e05f71,490823.53,632798.6,0.0
LogPlayerPosition,1538167034818,account.fe61ad39b91041898aaa462eb09c735f,791149.25,341670.22,0.0
LogPlayerPosition,1538167034917,account.b8b47abb0d894a139a573727858ac85a,82437.18,731955.7,0.0
LogPlayerPosition,1538167034989,account.48b535bcf85a485b9e1cb139a88d579a,83469.07,732597.8,0.0
LogPlayerPosition,1538167035082,account.3634898d2749466cb707c745863ad143,82155.805,732965.1,0.0
LogPlayerPosition,1538167035282,account.a4a576f4eeaa47d2868da7cf87b3d36f,84342.516,731721.75,0.0
LogPlayerPosition,1538167035386,account.361d7bfb921a452382cd7306e4ad2a92,490634.22,633560.0,0.0
LogPlayerPosition,1538167035488,account.84abc4e580cc403c884380365c9fec6c,82577.21,729597.7,0.0
LogPlayerPosition,1538167035488,account.4905e1e9000146ef8902db5cafa3c080,491309.2,633874.2,0.0
LogPlayerPosition,1538167035489,account.d856c5cbc584451ba9327784cc9c130d,490794.44,633858.9,0.0
LogPlayerPosition,1538167035489,account.58d9b0de1b44427187ce530854f578ec,82432.42,732844.4,0.0
LogPlayerPosition,1538167035657,account.10d8bb4957cd4629a4679c32e3dc0d0f,491211.53,632950.2,0.0
LogPlayerPosition,1538167035780,account.5df53cd7d6e44612aaccbb0e1cd8c33c,84630.61,731311.5,0.0
LogPlayerPosition,1538167035881,account.0e7a2274d47a43078b1a24f31523f316,82639.58,732346.8,0.0
LogPlayerPosition,1538167035882,account.558755b7166249e1b881c130203236f8,84170.39,731250.56,0.0
LogPlayerPosition,1538167036101,account.94cf6f4a48b84ee695acbb6dafcfa4a9,790260.2,341521.25,0.0
LogPlayerLogin,1538167036342,account.9a12c2df190d4f5f905873e2698bbdcc,0.0,0.0,0.0
LogPlayerCreate,1538167036364,account.9a12c2df190d4f5f905873e2698bbdcc,789705.94,341599.4,0.0
LogPlayerPosition,1538167036385,account.ed451ed558c34e699e3162d62c84386d,81957.19,731992.8,0.0
LogPlayerPosition,1538167036808,account.e0650182c2a2460a8acebd0c214eeb50,81917.63,730102.4,0.0
LogPlayerPosition,1538167036808,account.d22b2c9e45a94393ba2561143d480eb2,790936.06,341111.9,0.0
LogPlayerPosition,1538167036808,account.5a2c714ab3ef4c868835e892caa42bf0,490613.5,633913.25,0.0
LogPlayerPosition,1538167036808,account.6e355a6142e14498b7a42386ea18a04c,789814.0,341710.78,0.0
LogPlayerPosition,1538167037225,account.372e2dafa5bc45f5872e111a268ec786,789797.1,341632.47,0.0
LogPlayerPosition,1538167037315,account.217f18b21a114fb8a1d84e0c60d11e0e,790935.9,341824.78,0.0
LogPlayerLogout,1538167037373,account.7fb1ae9f05e347f2925a4866bfddf2d3,0.0,0.0,0.0
LogPlayerPosition,1538167037415,account.abd1d3543d104fb88dbb7ed2ef8f106e,489850.3,633011.56,0.0
LogPlayerLogin,1538167037484,account.82b9bd00eae64459bebe6d74b55e9dcd,0.0,0.0,0.0
LogPlayerCreate,1538167037509,account.82b9bd00eae64459bebe6d74b55e9dcd,790115.25,341805.94,0.0
LogPlayerPosition,1538167037647,account.b14e55d66ec546c381dad9d9074e0a5b,83503.26,733333.0,0.0
LogPlayerPosition,1538167037831,account.041ba9c1e950465c843ba223b0e9cc4a,490547.03,633001.0,0.0
LogPlayerPosition,1538167037928,account.da528656f2d84540b509593d2259a839,82772.16,731737.2,0.0
LogPlayerPosition,1538167037928,account.99d94baa7b444248874e4861902f7efc,82742.0,732197.1,0.0
LogPlayerLogout,1538167038076,account.4740215882574372b5c46c60f1fdfb6d,0.0,0.0,0.0
LogPlayerPosition,1538167038352,account.8ceb06cccee44176a77ec4482b7310bd,790858.1,342874.94,0.0
LogPlayerPosition,1538167038353,account.649ae3a062504ef28746ee66743b5cae,84923.83,730162.44,0.0
LogPlayerPosition,1538167038546,account.33901cb81e6e4fe480f5f9fb37ce6c5f,791266.8,340632.9,0.0
LogPlayerLogin,1538167038618,account.b240d3227c6e4b92a524240414ad2390,0.0,0.0,0.0
LogPlayerCreate,1538167038637,account.b240d3227c6e4b92a524240414ad2390,790473.4,341870.1,0.0
LogPlayerPosition,1538167038796,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerLogout,1538167038861,account.69ec60d70f8d4d108ee0830ee5bee1f8,0.0,0.0,0.0
LogPlayerPosition,1538167039232,account.61431ed859fe4a44961b86035ad24726,490581.44,633811.9,0.0
LogPlayerPosition,1538167039441,account.8b6c61d8f84242d2924c20fcf1911ded,489566.6,633736.44,0.0
LogPlayerPosition,1538167039622,account.91120ae47a154d43b28c6cc4151ae85f,789810.1,340885.06,0.0
LogPlayerPosition,1538167040411,account.e9b0ce95cff14f439ee2295f9a0b82dc,83634.85,729676.44,0.0
LogPlayerPosition,1538167040893,account.8ca6f89e92b14cc78155a1cf8ba20c87,84443.586,731626.56,0.0
LogSwimStart,1538167041328,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167041330,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167041490,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167041492,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167041506,account.4e2213f17fb14327b2d6fe9a09dc89b9,83358.48,732378.4,0.0
LogPlayerPosition,1538167041507,account.5ae4037c4f4a43c09065454ced2eb3d1,83638.39,730563.7,0.0
LogPlayerPosition,1538167041617,account.f2e91d771486447fb8ab505d88016868,491033.9,632732.56,0.0
LogSwimStart,1538167041677,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167041679,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167041789,account.9c4e8e0358c84cda80e3ac3126666702,490247.5,633456.3,0.0
LogSwimStart,1538167041865,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167041866,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167042039,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167042040,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167042050,account.3bd35bc801254ca79c81390d6ffab437,81564.6,730502.6,0.0
LogSwimStart,1538167042204,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167042206,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167042362,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167042366,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167042521,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167042524,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167042536,account.55b6e7b121424e8f9bcc3e9f7ab31520,83224.305,731356.06,0.0
LogSwimStart,1538167042680,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167042683,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167042843,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167042846,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167042862,account.3ecd3a553dae4d6ba4ce29281e0d2475,790511.56,340994.06,0.0
LogSwimStart,1538167043005,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167043008,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167043103,account.dc1edf2b68cc44be897c48ea79b1079b,490200.5,633709.8,0.0
LogPlayerPosition,1538167043103,account.2f87a18ceaa34e3aaba2b8272ea4e041,489903.7,632691.06,0.0
LogSwimStart,1538167043179,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167043181,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167043359,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167043362,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167043432,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167043434,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167043442,account.e9709f7c00894c48bf5bc5f7dc27f4e6,489778.75,632874.9,0.0
LogPlayerPosition,1538167043443,account.682c9048f5b44672b1d99d0e314e4277,491036.84,633930.5,0.0
LogSwimStart,1538167043599,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167043602,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerLogout,1538167043652,account.ed451ed558c34e699e3162d62c84386d,0.0,0.0,0.0
LogSwimStart,1538167043744,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167043746,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167043758,account.6c19cc4a57124ec3a516e66260b2fd66,787071.7,344049.9,0.0
LogPlayerPosition,1538167043758,account.a418112c51d34450b189f9ca779953cb,492640.34,632201.9,0.0
LogPlayerPosition,1538167043758,account.69bcbb0ff4c64c98800dbe499bf2b1ec,498096.03,635525.9,0.0
LogPlayerPosition,1538167043849,account.be41d13162134b1693ec0c23f9da9613,790455.25,340602.7,0.0
LogPlayerPosition,1538167043849,account.419060edb97d4a9583b79d92766c57be,790953.8,341618.3,0.0
LogSwimStart,1538167043917,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167043920,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167043937,account.506a4eeb4ff1417e85c0d08f1341e4b3,486000.44,630700.06,0.0
LogPlayerLogout,1538167043989,account.506a4eeb4ff1417e85c0d08f1341e4b3,0.0,0.0,0.0
LogPlayerPosition,1538167044020,account.8f30456d318d403b91a1ec5d2ea38af9,489928.38,633708.75,0.0
LogPlayerPosition,1538167044020,account.94f78b2eacbc4d009fba8c49d2c929ae,83092.234,730534.0,0.0
LogPlayerPosition,1538167044021,account.f95a0a438f96409f91d4d8926fce3e8a,790307.8,342653.2,0.0
LogPlayerPosition,1538167044021,account.824598622caf42919708c2cfca52dd47,786746.7,342484.56,0.0
LogSwimStart,1538167044078,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167044080,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167044092,account.3ca8555dfb5841e395d59fb8c08719c4,789682.1,341449.0,0.0
LogPlayerPosition,1538167044093,account.2c0efbc50b5c4d6890345f7af6619a98,490585.47,633988.3,0.0
LogPlayerPosition,1538167044093,account.9659e3fef0ee43369b080e632fd8e156,790232.94,341439.06,0.0
LogPlayerPosition,1538167044093,account.16a6d4d31378404fbfe6f9d243dd76f3,490904.03,633723.25,0.0
LogPlayerPosition,1538167044093,account.a640ce3e8fec4cd6b9920a34b274ebe3,789925.25,341260.3,0.0
LogPlayerPosition,1538167044093,account.58bae4eac7344212bdae3c03f6688908,489685.06,638434.9,0.0
LogPlayerPosition,1538167044094,account.5fe330091cc24fefb6d66163992e26c4,81805.33,731988.6,0.0
LogPlayerPosition,1538167044094,account.7cb3982256fc4c6ba9f758ae22cc6b9c,790445.5,341505.4,0.0
LogPlayerPosition,1538167044094,account.06b961b64b60474f9ae43dc168a0e669,789830.94,341094.94,0.0
LogPlayerPosition,1538167044094,account.3ddc2017cb1b480a9e5e3df07f9818ee,791170.7,340666.9,0.0
LogPlayerPosition,1538167044094,account.b7a12bf8f452474c8e47d4add686f20a,490551.9,633518.0,0.0
LogPlayerPosition,1538167044094,account.3a89e13dfda54bcb895726595a07ca03,83702.3,733226.94,0.0
LogPlayerPosition,1538167044165,account.576da86a9cfb472a8691f1bed1ea9599,492847.66,635433.75,0.0
LogSwimStart,1538167044216,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167044260,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167044275,account.dd417a650fb44edda8df424faf96c95c,791489.2,346785.4,0.0
LogSwimStart,1538167044340,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167044351,account.c525d5d0f6374731895539148d574bf1,490785.1,633779.4,0.0
LogSwimEnd,1538167044398,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167044472,account.62624a34db2f4d7993c2da613193697a,82289.47,729780.94,0.0
LogPlayerPosition,1538167044472,account.b98ff2e52c124950921b776688ed4de0,490766.94,634480.75,0.0
LogPlayerPosition,1538167044473,account.a0692029650b42e18edf5c7d1ef21ccb,491233.9,633544.44,0.0
LogPlayerPosition,1538167044473,account.72bb9b59202c40cbb37ef820f434a330,489696.16,634152.56,0.0
LogPlayerPosition,1538167044473,account.823788e851224330b59b44a27da95662,491288.1,633168.1,0.0
LogPlayerPosition,1538167044473,account.7d6e1c91a0234114ac1a55071430fc0d,790211.56,341606.47,0.0
LogPlayerPosition,1538167044473,account.7980f71efa0a4d2391f941720ace4326,85350.086,734011.25,0.0
LogPlayerPosition,1538167044473,account.c063f69c171b4de2b8d4bd405d7c7d4b,490769.22,634400.7,0.0
LogPlayerPosition,1538167044473,account.19c4e68e8ba648d5808425807ebb569b,85046.266,732240.8,0.0
LogPlayerPosition,1538167044473,account.c2b7983759914ea9bafb440735bc8102,83454.016,737766.3,0.0
LogPlayerPosition,1538167044474,account.6592d11f6ea541f4ae7d50fddb1ebfba,83663.734,733156.7,0.0
LogPlayerPosition,1538167044474,account.0c01655d1e2c4b908a1c4d3f55aad29c,491197.2,633434.75,0.0
LogPlayerPosition,1538167044474,account.b52b3740bcc44aa8abd6208c1d4adfc6,82887.5,730947.25,0.0
LogPlayerPosition,1538167044474,account.662c2261f83c48f5875e3164fa6433d4,490371.4,634017.0,0.0
LogSwimStart,1538167044514,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167044515,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167044532,account.e555508426c747b08ea1fa291d4efbfc,791360.4,340775.28,0.0
LogPlayerPosition,1538167044532,account.c1cff7b89e0b4eb2a7f3fc855f81ef56,787895.0,342815.03,0.0
LogSwimStart,1538167044665,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167044669,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167044678,account.f3b1dcecd0cb490593787887acfefe2e,791109.8,341565.28,0.0
LogPlayerPosition,1538167044679,account.fb117c5911cd499ab39ba42843e05f71,490823.5,632798.6,0.0
LogPlayerPosition,1538167044679,account.2be5a15797ea4903b28e65cc6b2b9ee3,788833.8,341418.62,0.0
LogPlayerPosition,1538167044753,account.fe61ad39b91041898aaa462eb09c735f,789835.56,342008.03,0.0
LogSwimStart,1538167044825,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167044830,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167044916,account.b8b47abb0d894a139a573727858ac85a,82437.18,731955.7,0.0
LogSwimStart,1538167044982,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167044983,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167044992,account.48b535bcf85a485b9e1cb139a88d579a,83469.07,732597.8,0.0
LogPlayerPosition,1538167045063,account.3634898d2749466cb707c745863ad143,82155.805,732965.1,0.0
LogSwimStart,1538167045123,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167045124,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167045203,account.a4a576f4eeaa47d2868da7cf87b3d36f,84342.516,731721.75,0.0
LogSwimStart,1538167045304,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167045308,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167045324,account.361d7bfb921a452382cd7306e4ad2a92,487122.72,633199.7,0.0
LogSwimStart,1538167045425,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167045428,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167045447,account.84abc4e580cc403c884380365c9fec6c,82130.46,730511.56,0.0
LogPlayerPosition,1538167045448,account.4905e1e9000146ef8902db5cafa3c080,491309.2,633874.2,0.0
LogPlayerPosition,1538167045448,account.d856c5cbc584451ba9327784cc9c130d,490421.06,633245.06,0.0
LogSwimStart,1538167045509,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167045510,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167045517,account.58d9b0de1b44427187ce530854f578ec,82432.42,732844.4,0.0
LogPlayerPosition,1538167045648,account.10d8bb4957cd4629a4679c32e3dc0d0f,491211.5,632950.2,0.0
LogSwimStart,1538167045687,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167045689,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167045775,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167045784,account.5df53cd7d6e44612aaccbb0e1cd8c33c,84630.61,731311.5,0.0
LogSwimEnd,1538167045829,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167045847,account.0e7a2274d47a43078b1a24f31523f316,80978.69,730878.9,0.0
LogPlayerPosition,1538167045847,account.558755b7166249e1b881c130203236f8,81068.195,731381.25,0.0
LogSwimStart,1538167045942,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167045944,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167046058,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167046061,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167046083,account.94cf6f4a48b84ee695acbb6dafcfa4a9,790260.2,341521.25,0.0
LogSwimStart,1538167046147,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167046148,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimStart,1538167046332,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogSwimEnd,1538167046336,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
LogPlayerPosition,1538167046355,account.9a12c2df190d4f5f905873e2698bbdcc,789706.0,341599.4,0.0
LogSwimStart,1538167046499,account.6f136513d7b34d0296516284108ecbbb,490160.9,632603.6,0.0
